"employee_id";"salary_id";"name";"department"
"8818";"8818";"Caio Franco";"Automotivo"
"8819";"8819";"Nicolas Braga";"Industrial"
"8820";"8820";"Ana Júlia Carvalho";"Saúde"
"8821";"8821";"Isaac Reis Neto";"Automotivo"
"8822";"8822";"Márcia Moreira";"Esportes"
"8823";"8823";"Silas Reis Filho";"Turismo"
"8824";"8824";"Isis Barros";"Industrial"
"8825";"8825";"Lucca Xavier";"Jóias"
"8826";"8826";"Marcela Moraes";"Saúde"
"8827";"8827";"Helena Souza";"Eletrônicos"
"8828";"8828";"Clara Santos";"Computadores"
"8829";"8829";"Ofélia Reis";"Roupas"
"8830";"8830";"Helena Nogueira Neto";"Roupas"
"8831";"8831";"Isaac Braga";"Mercearia"
"8832";"8832";"Dr. Félix Macedo";"Casa"
"8833";"8833";"Pedro Saraiva";"Filmes"
"8834";"8834";"Clara Braga";"Roupas"
"8835";"8835";"Lorenzo Martins";"Industrial"
"8836";"8836";"Sr. Calebe Costa";"Beleza"
"8837";"8837";"Júlia Albuquerque";"Jogos"
"8838";"8838";"Beatriz Moreira";"Ferramentas"
"8839";"8839";"Gúbio Melo";"Livros"
"8840";"8840";"Alexandre Batista";"Crianças"
"8841";"8841";"Fabrícia Saraiva";"Brinquedos"
"8842";"8842";"Félix Moreira";"Industrial"
"8843";"8843";"Gabriel Braga";"Computadores"
"8844";"8844";"Maria Eduarda Franco";"Música"
"8845";"8845";"Yasmin Santos";"Filmes"
"8846";"8846";"Silas Nogueira";"Automotivo"
"8847";"8847";"Emanuelly Nogueira";"Industrial"
"8848";"8848";"Isabel Costa";"Mercearia"
"8849";"8849";"Ígor Martins";"Roupas"
"8850";"8850";"Warley Saraiva";"Industrial"
"8851";"8851";"César Moraes";"Sapatos"
"8852";"8852";"Davi Moreira";"Esportes"
"8853";"8853";"Valentina Xavier";"Turismo"
"8854";"8854";"Ana Luiza Martins";"Jogos"
"8855";"8855";"Carlos Reis";"Bebê"
"8856";"8856";"Felícia Nogueira Neto";"Crianças"
"8857";"8857";"Salvador Reis Neto";"Industrial"
"8858";"8858";"Alexandre Moraes";"Saúde"
"8859";"8859";"Lívia Braga";"Saúde"
"8860";"8860";"Ígor Macedo";"Ferramentas"
"8861";"8861";"Marina Carvalho";"Jardim"
"8862";"8862";"Dr. Bernardo Saraiva";"Ferramentas"
"8863";"8863";"Marina Santos";"Saúde"
"8864";"8864";"Sr. Elísio Albuquerque";"Jardim"
"8865";"8865";"Sophia Reis";"Casa"
"8866";"8866";"Ofélia Nogueira";"Jardim"
"8867";"8867";"Sra. Eduarda Pereira";"Jóias"
"8868";"8868";"Raul Xavier";"Industrial"
"8869";"8869";"Fabrício Martins";"Esportes"
"8870";"8870";"Ana Júlia Melo";"Jóias"
"8871";"8871";"Heloísa Costa";"Casa"
"8872";"8872";"Isabella Melo";"Industrial"
"8873";"8873";"Paulo Costa Filho";"Industrial"
"8874";"8874";"Dra. Marcela Souza";"Brinquedos"
"8875";"8875";"Marli Carvalho";"Livros"
"8876";"8876";"João Pedro Albuquerque";"Roupas"
"8877";"8877";"Calebe Albuquerque Filho";"Saúde"
"8878";"8878";"Danilo Martins";"Música"
"8879";"8879";"Isabel Silva";"Sapatos"
"8880";"8880";"Pedro Henrique Moreira";"Automotivo"
"8881";"8881";"Natália Martins";"Casa"
"8882";"8882";"Vitória Melo";"Música"
"8883";"8883";"Talita Santos";"Música"
"8884";"8884";"Arthur Macedo";"Brinquedos"
"8885";"8885";"Pietro Oliveira";"Música"
"8886";"8886";"Carla Souza";"Casa"
"8887";"8887";"Joana Costa";"Beleza"
"8888";"8888";"Joaquim Pereira Neto";"Mercearia"
"8889";"8889";"Dr. João Lucas Macedo";"Computadores"
"8890";"8890";"Joaquim Albuquerque";"Brinquedos"
"8891";"8891";"Aline Silva";"Industrial"
"8892";"8892";"Srta. Júlia Santos";"Jogos"
"8893";"8893";"Danilo Souza";"Beleza"
"8894";"8894";"Danilo Macedo";"Música"
"8895";"8895";"Lara Barros";"Roupas"
"8896";"8896";"Dr. Caio Costa";"Jardim"
"8897";"8897";"Carlos Santos";"Sapatos"
"8898";"8898";"Júlia Santos";"Esportes"
"8899";"8899";"Félix Carvalho";"Casa"
"8900";"8900";"Rafael Silva Filho";"Livros"
"8901";"8901";"Joaquim Xavier";"Sapatos"
"8902";"8902";"Benício Xavier";"Esportes"
"8903";"8903";"Benjamin Costa Neto";"Jardim"
"8904";"8904";"Ofélia Xavier";"Música"
"8905";"8905";"Feliciano Nogueira";"Livros"
"8906";"8906";"Marcos Santos";"Eletrônicos"
"8907";"8907";"Srta. Marli Oliveira";"Ferramentas"
"8908";"8908";"Yasmin Melo";"Livros"
"8909";"8909";"Silas Albuquerque";"Roupas"
"8910";"8910";"Mariana Martins";"Eletrônicos"
"8911";"8911";"Júlio Carvalho";"Casa"
"8912";"8912";"Sara Martins";"Livros"
"8913";"8913";"Sarah Santos";"Filmes"
"8914";"8914";"Maria Eduarda Silva";"Sapatos"
"8915";"8915";"Gustavo Moreira";"Industrial"
"8916";"8916";"Morgana Melo";"Esportes"
"8917";"8917";"Roberto Oliveira";"Roupas"
"8918";"8918";"Pedro Moraes";"Brinquedos"
"8919";"8919";"Ana Clara Carvalho";"Industrial"
"8920";"8920";"Margarida Macedo";"Crianças"
"8921";"8921";"Eloá Franco";"Livros"
"8922";"8922";"Antônio Franco";"Computadores"
"8923";"8923";"Elisa Costa";"Jóias"
"8924";"8924";"Júlio César Franco";"Livros"
"8925";"8925";"Dra. Beatriz Souza";"Jogos"
"8926";"8926";"César Costa Neto";"Jóias"
"8927";"8927";"Breno Pereira";"Esportes"
"8928";"8928";"Hugo Souza";"Automotivo"
"8929";"8929";"Lara Souza";"Mercearia"
"8930";"8930";"Lucas Costa";"Filmes"
"8931";"8931";"Gabriel Reis";"Beleza"
"8932";"8932";"Liz Franco";"Sapatos"
"8933";"8933";"Isabelly Saraiva";"Crianças"
"8934";"8934";"Gúbio Xavier Jr.";"Casa"
"8935";"8935";"Cauã Batista";"Jardim"
"8936";"8936";"Ígor Batista";"Turismo"
"8937";"8937";"Anthony Reis";"Filmes"
"8938";"8938";"Eloá Santos";"Industrial"
"8939";"8939";"Matheus Macedo";"Crianças"
"8940";"8940";"Esther Braga";"Ferramentas"
"8941";"8941";"Dra. Valentina Franco";"Filmes"
"8942";"8942";"João Miguel Reis";"Esportes"
"8943";"8943";"Isis Moreira";"Ferramentas"
"8944";"8944";"Warley Franco Filho";"Casa"
"8945";"8945";"Carla Barros";"Industrial"
"8946";"8946";"Dr. Yuri Souza";"Eletrônicos"
"8947";"8947";"Elisa Martins";"Jardim"
"8948";"8948";"Isis Martins";"Roupas"
"8949";"8949";"Janaína Oliveira";"Beleza"
"8950";"8950";"Suélen Batista Neto";"Industrial"
"8951";"8951";"Maria Júlia Melo";"Jóias"
"8952";"8952";"Marcela Santos";"Saúde"
"8953";"8953";"Maria Franco";"Computadores"
"8954";"8954";"Maitê Martins";"Livros"
"8955";"8955";"Janaína Pereira";"Casa"
"8956";"8956";"Sr. Ricardo Albuquerque";"Eletrônicos"
"8957";"8957";"Silas Batista";"Música"
"8958";"8958";"Maria Helena Carvalho";"Casa"
"8959";"8959";"Ana Clara Melo Filho";"Crianças"
"8960";"8960";"Sr. Norberto Albuquerque";"Jardim"
"8961";"8961";"Yasmin Martins";"Casa"
"8962";"8962";"Roberta Moreira";"Jardim"
"8963";"8963";"Maria Cecília Reis";"Crianças"
"8964";"8964";"Davi Lucca Nogueira";"Jogos"
"8965";"8965";"Antonella Souza Jr.";"Computadores"
"8966";"8966";"Yasmin Oliveira";"Eletrônicos"
"8967";"8967";"João Pedro Costa";"Crianças"
"8968";"8968";"Valentina Saraiva";"Industrial"
"8969";"8969";"Mércia Silva";"Esportes"
"8970";"8970";"Alessandro Santos";"Música"
"8971";"8971";"Carla Barros";"Casa"
"8972";"8972";"Ofélia Melo";"Beleza"
"8973";"8973";"Marli Martins";"Casa"
"8974";"8974";"Raul Moraes";"Automotivo"
"8975";"8975";"Vitória Martins";"Industrial"
"8976";"8976";"Sr. Vicente Souza";"Beleza"
"8977";"8977";"Alícia Pereira Filho";"Casa"
"8978";"8978";"Sr. Gustavo Carvalho";"Livros"
"8979";"8979";"Isabela Reis";"Mercearia"
"8980";"8980";"Silas Xavier";"Mercearia"
"8981";"8981";"Danilo Souza";"Jogos"
"8982";"8982";"Júlio César Melo";"Ferramentas"
"8983";"8983";"Sílvia Martins";"Mercearia"
"8984";"8984";"Eduarda Santos";"Eletrônicos"
"8985";"8985";"Pedro Henrique Braga";"Saúde"
"8986";"8986";"Dra. Larissa Nogueira";"Jóias"
"8987";"8987";"Arthur Saraiva";"Eletrônicos"
"8988";"8988";"Maria Alice Moraes";"Automotivo"
"8989";"8989";"João Batista";"Jardim"
"8990";"8990";"Víctor Albuquerque";"Música"
"8991";"8991";"Ana Júlia Santos Jr.";"Beleza"
"8992";"8992";"Gabriel Pereira";"Turismo"
"8993";"8993";"Antônio Reis";"Computadores"
"8994";"8994";"Gúbio Melo";"Jardim"
"8995";"8995";"Alessandra Macedo";"Beleza"
"8996";"8996";"Pedro Henrique Oliveira";"Brinquedos"
"8997";"8997";"Maria Helena Reis";"Industrial"
"8998";"8998";"Valentina Costa";"Eletrônicos"
"8999";"8999";"Maitê Santos";"Brinquedos"
"9000";"9000";"Sra. Rafaela Xavier";"Bebê"
"9001";"9001";"Lívia Xavier";"Bebê"
"9002";"9002";"Yasmin Melo";"Sapatos"
"9003";"9003";"Lorenzo Santos";"Turismo"
"9004";"9004";"Bryan Moreira";"Jóias"
"9005";"9005";"Benício Macedo";"Eletrônicos"
"9006";"9006";"Silas Nogueira Jr.";"Esportes"
"9007";"9007";"Isabella Batista";"Jogos"
"9008";"9008";"Talita Costa Neto";"Crianças"
"9009";"9009";"Raul Costa";"Jóias"
"9010";"9010";"Cauã Reis";"Bebê"
"9011";"9011";"Meire Braga";"Saúde"
"9012";"9012";"Fabrício Batista Neto";"Computadores"
"9013";"9013";"João Macedo";"Filmes"
"9014";"9014";"Alícia Franco";"Industrial"
"9015";"9015";"Antônio Oliveira";"Automotivo"
"9016";"9016";"Sr. Eduardo Macedo";"Jogos"
"9017";"9017";"Sr. Pedro Henrique Franco";"Jogos"
"9018";"9018";"Júlia Silva";"Beleza"
"9019";"9019";"Esther Melo";"Esportes"
"9020";"9020";"Dr. Gael Moreira";"Turismo"
"9021";"9021";"Gabriel Melo";"Jogos"
"9022";"9022";"Marcela Martins";"Brinquedos"
"9023";"9023";"Breno Reis";"Computadores"
"9024";"9024";"Enzo Gabriel Carvalho";"Saúde"
"9025";"9025";"Ana Laura Xavier";"Música"
"9026";"9026";"Márcia Melo";"Beleza"
"9027";"9027";"Ladislau Souza";"Ferramentas"
"9028";"9028";"Pedro Henrique Carvalho Jr.";"Eletrônicos"
"9029";"9029";"Maria Helena Franco";"Brinquedos"
"9030";"9030";"Alexandre Xavier";"Eletrônicos"
"9031";"9031";"Rebeca Nogueira";"Casa"
"9032";"9032";"Dr. Kléber Moraes";"Mercearia"
"9033";"9033";"Nicolas Santos";"Crianças"
"9034";"9034";"Ana Luiza Pereira";"Turismo"
"9035";"9035";"Dr. Bernardo Barros";"Ferramentas"
"9036";"9036";"Srta. Vitória Moraes";"Computadores"
"9037";"9037";"Vitória Costa";"Filmes"
"9038";"9038";"Paula Moreira";"Industrial"
"9039";"9039";"Dra. Márcia Silva";"Jogos"
"9040";"9040";"Fabrícia Melo";"Livros"
"9041";"9041";"Enzo Gabriel Batista";"Mercearia"
"9042";"9042";"Isis Santos";"Filmes"
"9043";"9043";"Sr. Raul Pereira";"Casa"
"9044";"9044";"Lavínia Pereira";"Automotivo"
"9045";"9045";"Marcelo Carvalho";"Roupas"
"9046";"9046";"Yasmin Souza";"Jogos"
"9047";"9047";"Norberto Santos";"Turismo"
"9048";"9048";"Beatriz Pereira Filho";"Esportes"
"9049";"9049";"Eduardo Macedo";"Mercearia"
"9050";"9050";"Maria Souza";"Jóias"
"9051";"9051";"Norberto Nogueira";"Roupas"
"9052";"9052";"Paulo Pereira";"Jardim"
"9053";"9053";"Sr. Lucca Albuquerque";"Sapatos"
"9054";"9054";"Arthur Santos";"Mercearia"
"9055";"9055";"Dra. Ana Clara Moraes";"Crianças"
"9056";"9056";"Gabriel Moreira";"Jardim"
"9057";"9057";"Carla Batista";"Saúde"
"9058";"9058";"Melissa Melo";"Crianças"
"9059";"9059";"Isabel Melo";"Computadores"
"9060";"9060";"Liz Xavier";"Beleza"
"9061";"9061";"Sr. Noah Souza";"Filmes"
"9062";"9062";"Lavínia Braga";"Crianças"
"9063";"9063";"Henrique Moreira Neto";"Crianças"
"9064";"9064";"Benício Souza";"Saúde"
"9065";"9065";"Sophia Martins";"Beleza"
"9066";"9066";"Henrique Nogueira";"Computadores"
"9067";"9067";"Maria Luiza Reis";"Sapatos"
"9068";"9068";"Felipe Pereira";"Mercearia"
"9069";"9069";"Paula Franco";"Jardim"
"9070";"9070";"Aline Moreira Neto";"Bebê"
"9071";"9071";"Sr. Pedro Henrique Santos";"Crianças"
"9072";"9072";"Silas Moreira";"Industrial"
"9073";"9073";"Davi Lucca Pereira";"Jardim"
"9074";"9074";"Mércia Silva";"Jogos"
"9075";"9075";"Isabel Martins";"Jóias"
"9076";"9076";"Ricardo Costa";"Jóias"
"9077";"9077";"Srta. Larissa Reis";"Automotivo"
"9078";"9078";"Cauã Silva";"Jardim"
"9079";"9079";"Nataniel Costa";"Jogos"
"9080";"9080";"Júlio Albuquerque";"Jóias"
"9081";"9081";"Larissa Saraiva";"Beleza"
"9082";"9082";"Janaína Martins";"Automotivo"
"9083";"9083";"Alessandra Souza";"Sapatos"
"9084";"9084";"Meire Franco";"Ferramentas"
"9085";"9085";"Kléber Costa";"Bebê"
"9086";"9086";"Isabella Moraes Jr.";"Ferramentas"
"9087";"9087";"Sr. Vitor Martins";"Brinquedos"
"9088";"9088";"Manuela Martins";"Ferramentas"
"9089";"9089";"Clara Martins";"Roupas"
"9090";"9090";"Salvador Melo";"Roupas"
"9091";"9091";"Sr. Bryan Santos";"Eletrônicos"
"9092";"9092";"Srta. Célia Franco";"Jóias"
"9093";"9093";"Maria Helena Souza";"Jóias"
"9094";"9094";"Morgana Batista";"Bebê"
"9095";"9095";"Arthur Batista";"Brinquedos"
"9096";"9096";"Júlio Moreira";"Bebê"
"9097";"9097";"Rebeca Melo Neto";"Ferramentas"
"9098";"9098";"Isaac Franco";"Brinquedos"
"9099";"9099";"Maria Clara Batista";"Música"
"9100";"9100";"Talita Moraes";"Turismo"
"9101";"9101";"Natália Braga";"Jóias"
"9102";"9102";"Margarida Melo";"Esportes"
"9103";"9103";"Rafael Silva";"Livros"
"9104";"9104";"Miguel Silva";"Ferramentas"
"9105";"9105";"Joana Xavier";"Saúde"
"9106";"9106";"Larissa Silva";"Crianças"
"9107";"9107";"Yango Melo";"Brinquedos"
"9108";"9108";"Benício Saraiva";"Turismo"
"9109";"9109";"Sr. Eduardo Nogueira";"Mercearia"
"9110";"9110";"Laura Melo";"Industrial"
"9111";"9111";"Heitor Oliveira Jr.";"Roupas"
"9112";"9112";"Caio Moreira";"Sapatos"
"9113";"9113";"Sra. Ana Clara Moraes";"Beleza"
"9114";"9114";"Maria Júlia Albuquerque";"Saúde"
"9115";"9115";"Antonella Xavier";"Computadores"
"9116";"9116";"Roberto Silva Jr.";"Ferramentas"
"9117";"9117";"Antônio Barros";"Automotivo"
"9118";"9118";"Bryan Braga";"Mercearia"
"9119";"9119";"Sra. Karla Nogueira";"Sapatos"
"9120";"9120";"Elisa Souza";"Eletrônicos"
"9121";"9121";"Matheus Franco";"Livros"
"9122";"9122";"Théo Albuquerque";"Automotivo"
"9123";"9123";"Helena Costa";"Ferramentas"
"9124";"9124";"Caio Costa";"Crianças"
"9125";"9125";"Melissa Reis";"Filmes"
"9126";"9126";"Antônio Melo";"Eletrônicos"
"9127";"9127";"Mariana Silva";"Esportes"
"9128";"9128";"Mariana Santos";"Jogos"
"9129";"9129";"Alessandra Silva";"Turismo"
"9130";"9130";"Eduarda Santos";"Roupas"
"9131";"9131";"João Lucas Xavier";"Automotivo"
"9132";"9132";"Vicente Oliveira";"Jogos"
"9133";"9133";"Luiza Costa";"Jóias"
"9134";"9134";"Núbia Santos";"Brinquedos"
"9135";"9135";"Srta. Isabella Oliveira";"Jogos"
"9136";"9136";"Antonella Martins";"Automotivo"
"9137";"9137";"Silas Santos";"Crianças"
"9138";"9138";"Lívia Costa";"Casa"
"9139";"9139";"Lorraine Franco";"Filmes"
"9140";"9140";"Danilo Melo";"Industrial"
"9141";"9141";"Maria Batista";"Computadores"
"9142";"9142";"Júlio César Saraiva";"Saúde"
"9143";"9143";"Lavínia Santos";"Sapatos"
"9144";"9144";"Lucas Reis";"Jardim"
"9145";"9145";"Lara Melo";"Bebê"
"9146";"9146";"Sra. Júlia Franco";"Computadores"
"9147";"9147";"Clara Oliveira";"Beleza"
"9148";"9148";"Paulo Xavier";"Turismo"
"9149";"9149";"Lavínia Moreira";"Jardim"
"9150";"9150";"Alícia Martins";"Música"
"9151";"9151";"Alessandro Santos Neto";"Computadores"
"9152";"9152";"Marcela Xavier";"Mercearia"
"9153";"9153";"Silas Macedo";"Sapatos"
"9154";"9154";"Júlio Martins";"Sapatos"
"9155";"9155";"Félix Souza";"Música"
"9156";"9156";"Eloá Martins";"Computadores"
"9157";"9157";"Sr. Anthony Albuquerque";"Beleza"
"9158";"9158";"Maria Luiza Costa Neto";"Turismo"
"9159";"9159";"Arthur Moreira";"Brinquedos"
"9160";"9160";"Bryan Xavier";"Brinquedos"
"9161";"9161";"Giovanna Carvalho";"Jardim"
"9162";"9162";"Lucas Pereira";"Jóias"
"9163";"9163";"João Lucas Moraes Neto";"Jóias"
"9164";"9164";"Sophia Reis";"Jóias"
"9165";"9165";"Carla Souza";"Beleza"
"9166";"9166";"Vitória Costa";"Esportes"
"9167";"9167";"Felipe Moraes";"Jóias"
"9168";"9168";"Márcia Albuquerque";"Ferramentas"
"9169";"9169";"Dr. Vicente Pereira";"Jogos"
"9170";"9170";"Bryan Reis";"Jóias"
"9171";"9171";"João Pedro Reis Jr.";"Livros"
"9172";"9172";"Feliciano Costa";"Jogos"
"9173";"9173";"João Miguel Franco";"Música"
"9174";"9174";"Júlia Batista";"Brinquedos"
"9175";"9175";"Maria Helena Saraiva";"Jóias"
"9176";"9176";"Sra. Clara Silva";"Crianças"
"9177";"9177";"Enzo Braga Jr.";"Jóias"
"9178";"9178";"Víctor Saraiva";"Jardim"
"9179";"9179";"Júlia Xavier";"Filmes"
"9180";"9180";"Sra. Rebeca Batista";"Mercearia"
"9181";"9181";"Fabiano Souza";"Sapatos"
"9182";"9182";"Kléber Xavier";"Música"
"9183";"9183";"Norberto Oliveira Jr.";"Jóias"
"9184";"9184";"Esther Souza";"Jóias"
"9185";"9185";"Gúbio Pereira";"Computadores"
"9186";"9186";"Marina Oliveira Filho";"Casa"
"9187";"9187";"Mércia Franco";"Industrial"
"9188";"9188";"Vitória Xavier";"Jogos"
"9189";"9189";"Fabrício Melo";"Roupas"
"9190";"9190";"Dr. César Santos";"Beleza"
"9191";"9191";"Márcia Braga Filho";"Mercearia"
"9192";"9192";"Núbia Souza";"Eletrônicos"
"9193";"9193";"Marcela Albuquerque";"Jardim"
"9194";"9194";"Sra. Antonella Souza";"Automotivo"
"9195";"9195";"Júlio Santos";"Filmes"
"9196";"9196";"Maria Clara Silva";"Mercearia"
"9197";"9197";"Hélio Melo";"Industrial"
"9198";"9198";"Marcos Moreira";"Filmes"
"9199";"9199";"Frederico Melo";"Casa"
"9200";"9200";"Alícia Santos";"Roupas"
"9201";"9201";"Pedro Henrique Reis";"Jóias"
"9202";"9202";"Théo Saraiva";"Saúde"
"9203";"9203";"Luiza Reis";"Sapatos"
"9204";"9204";"Sr. Sirineu Oliveira";"Turismo"
"9205";"9205";"Manuela Saraiva";"Ferramentas"
"9206";"9206";"Janaína Silva";"Computadores"
"9207";"9207";"Maitê Saraiva";"Beleza"
"9208";"9208";"Miguel Reis";"Bebê"
"9209";"9209";"Maria Clara Macedo Filho";"Beleza"
"9210";"9210";"Rafaela Pereira";"Livros"
"9211";"9211";"Fabrício Oliveira";"Automotivo"
"9212";"9212";"Pedro Henrique Santos";"Industrial"
"9213";"9213";"Sílvia Silva";"Filmes"
"9214";"9214";"Ofélia Braga";"Mercearia"
"9215";"9215";"Maria Cecília Oliveira";"Computadores"
"9216";"9216";"Marcela Xavier";"Automotivo"
"9217";"9217";"Noah Xavier";"Beleza"
"9218";"9218";"Gabriel Silva";"Jogos"
"9219";"9219";"Giovanna Braga";"Beleza"
"9220";"9220";"Nataniel Pereira";"Filmes"
"9221";"9221";"Silas Batista";"Turismo"
"9222";"9222";"Bernardo Reis";"Sapatos"
"9223";"9223";"Sr. João Miguel Barros";"Bebê"
"9224";"9224";"Frederico Carvalho";"Casa"
"9225";"9225";"Calebe Carvalho";"Automotivo"
"9226";"9226";"Benício Martins";"Brinquedos"
"9227";"9227";"Norberto Silva";"Jogos"
"9228";"9228";"Maria Cecília Barros";"Turismo"
"9229";"9229";"Esther Pereira";"Computadores"
"9230";"9230";"Ana Clara Moreira Jr.";"Eletrônicos"
"9231";"9231";"Carla Melo";"Jóias"
"9232";"9232";"Maria Luiza Souza";"Jogos"
"9233";"9233";"Yasmin Santos";"Turismo"
"9234";"9234";"Fabrício Reis Neto";"Jogos"
"9235";"9235";"Mércia Nogueira";"Filmes"
"9236";"9236";"Dra. Sarah Melo";"Casa"
"9237";"9237";"Elisa Carvalho";"Jóias"
"9238";"9238";"Mariana Xavier";"Brinquedos"
"9239";"9239";"Dra. Isabela Albuquerque";"Industrial"
"9240";"9240";"Maria Alice Moraes";"Jogos"
"9241";"9241";"Carlos Santos";"Jóias"
"9242";"9242";"Marcelo Barros";"Jogos"
"9243";"9243";"Mércia Santos";"Brinquedos"
"9244";"9244";"Júlio Silva";"Beleza"
"9245";"9245";"Alessandro Reis Jr.";"Computadores"
"9246";"9246";"Warley Oliveira";"Roupas"
"9247";"9247";"Paulo Macedo";"Roupas"
"9248";"9248";"Théo Melo";"Eletrônicos"
"9249";"9249";"Maria Braga";"Esportes"
"9250";"9250";"Silas Franco";"Mercearia"
"9251";"9251";"Lorenzo Franco";"Jóias"
"9252";"9252";"Hélio Saraiva Filho";"Ferramentas"
"9253";"9253";"Laura Braga Filho";"Eletrônicos"
"9254";"9254";"Helena Moreira";"Casa"
"9255";"9255";"Yago Oliveira";"Eletrônicos"
"9256";"9256";"Benjamin Braga";"Beleza"
"9257";"9257";"Yango Braga";"Beleza"
"9258";"9258";"Sarah Martins";"Jogos"
"9259";"9259";"Guilherme Franco";"Música"
"9260";"9260";"Margarida Albuquerque";"Saúde"
"9261";"9261";"Dra. Vitória Souza";"Jogos"
"9262";"9262";"Maria Júlia Nogueira";"Industrial"
"9263";"9263";"César Reis";"Sapatos"
"9264";"9264";"Núbia Macedo";"Industrial"
"9265";"9265";"Dra. Talita Martins";"Industrial"
"9266";"9266";"Ana Luiza Costa";"Casa"
"9267";"9267";"Isaac Martins";"Esportes"
"9268";"9268";"César Albuquerque";"Crianças"
"9269";"9269";"Lucas Franco";"Jardim"
"9270";"9270";"Alícia Oliveira";"Música"
"9271";"9271";"Paulo Moreira";"Jóias"
"9272";"9272";"Alexandre Melo";"Jogos"
"9273";"9273";"Isaac Santos";"Mercearia"
"9274";"9274";"Heloísa Santos";"Roupas"
"9275";"9275";"Valentina Pereira";"Jogos"
"9276";"9276";"Laura Pereira";"Beleza"
"9277";"9277";"Eduarda Silva";"Eletrônicos"
"9278";"9278";"Dra. Maria Helena Silva";"Ferramentas"
"9279";"9279";"Joaquim Costa";"Jardim"
"9280";"9280";"Felícia Reis";"Sapatos"
"9281";"9281";"Júlio Silva";"Livros"
"9282";"9282";"Isabelly Reis";"Esportes"
"9283";"9283";"Dalila Reis";"Jardim"
"9284";"9284";"Felipe Albuquerque";"Crianças"
"9285";"9285";"Kléber Souza";"Automotivo"
"9286";"9286";"Dr. Paulo Franco";"Filmes"
"9287";"9287";"Sra. Joana Braga";"Turismo"
"9288";"9288";"Lívia Silva";"Sapatos"
"9289";"9289";"Dra. Larissa Braga";"Saúde"
"9290";"9290";"Vitor Oliveira Jr.";"Música"
"9291";"9291";"Dr. Norberto Nogueira";"Eletrônicos"
"9292";"9292";"Sophia Santos";"Sapatos"
"9293";"9293";"Calebe Macedo";"Jóias"
"9294";"9294";"Carla Moraes";"Sapatos"
"9295";"9295";"Eloá Barros";"Esportes"
"9296";"9296";"Isabela Melo";"Mercearia"
"9297";"9297";"Meire Melo";"Brinquedos"
"9298";"9298";"Cauã Xavier";"Bebê"
"9299";"9299";"Marcelo Saraiva";"Beleza"
"9300";"9300";"Fabiano Macedo";"Ferramentas"
"9301";"9301";"Davi Moraes";"Música"
"9302";"9302";"Dr. Júlio Silva";"Música"
"9303";"9303";"Pedro Melo";"Eletrônicos"
"9304";"9304";"Joana Costa";"Turismo"
"9305";"9305";"Sr. Caio Barros";"Esportes"
"9306";"9306";"Dr. Samuel Souza";"Ferramentas"
"9307";"9307";"Eduardo Reis Filho";"Filmes"
"9308";"9308";"Talita Albuquerque";"Eletrônicos"
"9309";"9309";"Warley Souza";"Sapatos"
"9310";"9310";"Hugo Carvalho";"Jogos"
"9311";"9311";"Carlos Xavier";"Sapatos"
"9312";"9312";"Alessandro Moraes";"Livros"
"9313";"9313";"Joana Carvalho";"Crianças"
"9314";"9314";"Isis Xavier";"Música"
"9315";"9315";"Elísio Silva";"Saúde"
"9316";"9316";"Sr. Théo Saraiva";"Roupas"
"9317";"9317";"Laura Silva";"Sapatos"
"9318";"9318";"Júlia Silva";"Mercearia"
"9319";"9319";"Alícia Carvalho";"Música"
"9320";"9320";"Roberto Martins";"Livros"
"9321";"9321";"Sophia Martins";"Eletrônicos"
"9322";"9322";"Marcela Macedo Neto";"Computadores"
"9323";"9323";"Sr. Lucas Souza";"Industrial"
"9324";"9324";"Cecília Moraes";"Jogos"
"9325";"9325";"Alice Nogueira";"Brinquedos"
"9326";"9326";"Ígor Martins";"Jóias"
"9327";"9327";"Sílvia Moreira Neto";"Industrial"
"9328";"9328";"João Lucas Braga";"Saúde"
"9329";"9329";"Isabella Xavier";"Sapatos"
"9330";"9330";"Eduarda Souza";"Bebê"
"9331";"9331";"Sr. Carlos Oliveira";"Turismo"
"9332";"9332";"Fabiano Melo Neto";"Beleza"
"9333";"9333";"Matheus Melo";"Eletrônicos"
"9334";"9334";"Emanuelly Barros";"Sapatos"
"9335";"9335";"Felipe Saraiva";"Brinquedos"
"9336";"9336";"Aline Macedo";"Roupas"
"9337";"9337";"Larissa Franco";"Ferramentas"
"9338";"9338";"Srta. Suélen Souza";"Casa"
"9339";"9339";"Raul Moreira";"Crianças"
"9340";"9340";"Isabella Moreira";"Sapatos"
"9341";"9341";"Vicente Macedo";"Turismo"
"9342";"9342";"Liz Barros";"Sapatos"
"9343";"9343";"Maria Cecília Albuquerque";"Casa"
"9344";"9344";"Lívia Moraes";"Crianças"
"9345";"9345";"Murilo Pereira";"Saúde"
"9346";"9346";"César Albuquerque";"Beleza"
"9347";"9347";"Melissa Moraes";"Computadores"
"9348";"9348";"Eloá Nogueira";"Crianças"
"9349";"9349";"Sr. Marcelo Melo";"Esportes"
"9350";"9350";"Karla Santos Filho";"Roupas"
"9351";"9351";"Bryan Costa";"Sapatos"
"9352";"9352";"Henrique Macedo";"Brinquedos"
"9353";"9353";"João Lucas Reis";"Automotivo"
"9354";"9354";"Sr. César Macedo";"Livros"
"9355";"9355";"Lorraine Moraes Filho";"Mercearia"
